Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2023-02-23,15:24:03,301.5,574.5,144,7,971,98480,55,53,999,999,500321969.5,220761704.5,23760.5,231845,18961.5,249.5,0,0,0,1,0,793.5,6,143.5,0,0
2023-02-23,15:24:04,301,574,144,7,971,98480,55,53,999,999,500321760,220761231,23804,232290,19407,395,0,0,0,1,0,510,6,141,0,0
2023-02-23,15:24:05,297,563,144,7,971,98480,55,53,999,999,500321531,220760846,23720,232560,19673,323,0,0,0,1,0,599,6,141,0,0
2023-02-23,15:24:06,294,549,144,7,980,98471,55,53,999,999,500321293.5,220760517,23700,232810,19922,270,0,0,0,1,0,467,3,136,0,0
2023-02-23,15:24:07,291,535,144,7,989,98462,55,53,999,999,500321056,220760188,23680,233060,20171,217,0,0,0,1,0,335,0,131,0,0
2023-02-23,15:24:08,286,524,144,7,989,98462,55,53,999,999,500320828,220759936,23768,232990,20104,151,0,0,0,1,0,214,0,131,0,0
2023-02-23,15:24:09,284,517,144,7,985,98459,55,53,999,999,500320556.33,220759580,23760,233000,20115.33,221,0,0,0,1,0,209.33,0,132.67,0,0
2023-02-23,15:24:10,282,510,144,7,981,98456,55,53,999,999,500320284.67,220759224,23752,233010,20126.67,291,0,0,0,1,0,204.67,0,134.33,0,0
2023-02-23,15:24:11,280,503,144,7,977,98453,55,53,999,999,500320013,220758868,23744,233020,20138,361,0,0,0,1,0,200,0,136,0,0
2023-02-23,15:24:12,279,496,144,7,977,98470,55,53,999,999,500319820,220758546,23692,233040,20154,285,0,0,0,1,0,136,0,136,0,0
2023-02-23,15:24:13,277.5,496,144,7,977,98464,55,53,999,999,500319621,220758150,23747.5,233005,20118,235.5,0,0,0,1,0,151,0,138.5,0,0
2023-02-23,15:24:14,276,496,144,7,977,98458,55,53,999,999,500319422,220757754,23803,232970,20082,186,0,0,0,1,0,166,0,141,0,0
2023-02-23,15:24:15,273,477,144,7,977,98458,55,53,999,999,500319146,220757170,23744,232920,20034,535,0,0,0,1,0,292,0,141,0,0
2023-02-23,15:24:16,272,476,144,7,974,98458,55,53,999,999,500318944,220756729,23729,232930,20048,481,0,0,0,1,0,679,28,126,0,0
2023-02-23,15:24:17,269.5,463,144,7,974,98458,55,53,999,999,500318748,220756270.5,23711,233405,20522,411.5,0,0,0,1,0,587,28,124,0,0
2023-02-23,15:24:18,267,450,144,7,974,98458,55,53,999,999,500318552,220755812,23693,233880,20996,342,0,0,0,1,0,495,28,122,0,0
2023-02-23,15:24:19,266,450,144,7,974,98470,55,53,999,999,500318373,220755388,23765,234500,21614,272,0,0,0,1,0,612,28,122,0,0
2023-02-23,15:24:20,262,441,144,7,974,98470,55,53,999,999,500318193,220754947,23788,234700,21817,206,0,0,0,1,0,466,28,122,0,0
2023-02-23,15:24:21,259,442,144,7,972,98445,55,53,999,999,500317974,220754397,23755,234640,21755,569,0,0,0,1,0,290,0,136,0,0
2023-02-23,15:24:22,259,444,144,7,972,98445,55,53,999,999,500317833,220754072,23728,234630,21749,500,0,0,0,1,0,321,0,136,0,0
2023-02-23,15:24:23,259,440.5,144,7,972,98445,55,53,999,999,500317710,220753786.5,23749,234625,21740,424.5,0,0,0,1,0,393.5,0,129,0,0
2023-02-23,15:24:24,259,437,144,7,972,98445,55,53,999,999,500317587,220753501,23770,234620,21731,349,0,0,0,1,0,466,0,122,0,0
2023-02-23,15:24:25,258,432,144,7,972,98444,55,53,999,999,500317461,220753242,23879,234640,21756,267,0,0,0,1,0,297,0,141,0,0
2023-02-23,15:24:26,257,429.5,144,7,972,98439.5,55,53,999,999,500317375.5,220753061,24236.5,234625,21739.5,412,0,0,0,1,0,327,0,141,0,0
2023-02-23,15:24:27,256,427,144,7,972,98435,55,53,999,999,500317290,220752880,24594,234610,21723,557,0,0,0,1,0,357,0,141,0,0
2023-02-23,15:24:28,255,435,144,7,972,98440,55,53,999,999,500317282,220752852,24606,234620,21734,488,0,0,0,1,0,446,0,126,0,0
2023-02-23,15:24:29,256,433,144,7,972,98440,55,53,999,999,500317277,220752839,24566,234620,21739,422,0,0,0,1,0,567,0,126,0,0
2023-02-23,15:24:30,254,430,144,7,972,98431,55,53,999,999,500317277,220752825,24555,234650,21760,380,0,0,0,1,0,462,43,122,0,0
2023-02-23,15:24:31,251,422,144,7,962,98431,55,53,999,999,500317272,220752826,24855,234610,21729,302,0,0,0,1,0,295,43,122,0,0
2023-02-23,15:24:32,251,424,143.5,7,967,98436.5,55,53,999,999,500317319,220752821.5,28996.5,234600,21717.5,445.5,0,0,0,1,0,219,70,124,0,0
2023-02-23,15:24:33,251,426,143,7,972,98442,55,53,999,999,500317366,220752817,33138,234590,21706,589,0,0,0,1,0,143,97,126,0,0
2023-02-23,15:24:34,247,416,143,7,972,98442,55,53,999,999,500317479,220752899,3215,234630,21744,560,0,0,0,1,0,91,97,126,0,0
2023-02-23,15:24:35,247,415,143,7,972,98457,55,53,999,999,500317551,220752970,6181,234620,21733,520,0,0,0,1,0,374,54,126,0,0
2023-02-23,15:24:36,247,412,143,7,972,98464,55,53,999,999,500317719,220753272,6136.5,234610,21722,441,0,0,0,1,0,399.5,54,128.5,0,0
2023-02-23,15:24:37,247,409,143,7,972,98471,55,53,999,999,500317887,220753574,6092,234600,21711,362,0,0,0,1,0,425,54,131,0,0
2023-02-23,15:24:38,246.5,409.5,143,7,972,98471,55,53,999,999,500318122.5,220754128,6096.5,234550,21660.5,495,0,0,0,1,0,472.5,27,131,0,0
2023-02-23,15:24:39,246,410,143,7,972,98471,55,53,999,999,500318358,220754682,6101,234500,21610,628,0,0,0,1,0,520,0,131,0,0
2023-02-23,15:24:40,247,416,143,7,972,98482,55,53,999,999,500318567,220755172,5929,234500,21617,563,0,0,0,1,0,332,0,126,0,0
2023-02-23,15:24:41,247,411,143,7,989,98482,55,53,999,999,500318752,220755521,4534,234500,21619,499,0,0,0,1,0,212,0,126,0,0
2023-02-23,15:24:42,247,414,144,7,989,98468,55,53,999,999,500318966,220755899,4053,234570,21688,430,0,0,0,1,0,482,0,136,0,0
2023-02-23,15:24:43,246,411,144,7,989,98468,55,54,999,999,500319176,220756263,3623,234670,21785,339,0,0,0,1,0,554,13,136,0,0
2023-02-23,15:24:44,246.5,412.5,144,7,989,98462.5,55,54,999,999,500319508,220756683,19600,234725,21838,493,0,0,0,1,0,426,13,126.5,0,0
2023-02-23,15:24:45,247,414,144,7,989,98457,55,54,999,999,500319840,220757103,35577,234780,21891,647,0,0,0,1,0,298,13,117,0,0
2023-02-23,15:24:46,246,413,143,7,977,98457,55,54,999,999,500320027,220757348,33077,234720,21830,611,0,0,0,1,0,235,13,117,0,0
2023-02-23,15:24:47,246,412,143,7,977,98426,55,54,999,999,500320203,220757649,28152,234870,21982,516,0,0,0,1,0,150,0,131,0,0
2023-02-23,15:24:48,246.33,413.67,142.33,7,977.33,98431,55,53.67,999,999,500320253.67,220757748.33,28022,234783.3,21895.33,460.33,0,0,0,1,0,262,0,132.67,0,0
2023-02-23,15:24:49,246.67,415.33,141.67,7,977.67,98436,55,53.33,999,999,500320304.33,220757847.67,27892,234696.7,21808.67,404.67,0,0,0,1,0,374,0,134.33,0,0
2023-02-23,15:24:50,247,417,141,7,978,98441,55,53,999,999,500320355,220757947,27762,234610,21722,349,0,0,0,1,0,486,0,136,0,0
2023-02-23,15:24:51,247,413,141,7,976,98441,55,53,999,999,500320345,220757969,27773,234510,21622,712,0,0,0,1,0,248,0,136,0,0
2023-02-23,15:24:52,248,414,141,7,977,98447,55,53,999,999,500320337,220757971,27758,234480,21594,629,0,0,0,1,0,434,0,146,0,0
2023-02-23,15:24:53,248,416,142,7,979,98447,55,53,999,999,500320339,220757968,27696,234490,21608,580,0,0,0,1,0,277,0,146,0,0
2023-02-23,15:24:54,248,429,142,7,981,98444,55,53,999,999,500320347,220757967,27684,234500,21611,492,0,0,0,1,0,513,0,131,0,0
2023-02-23,15:24:55,247,424,141,7,982,98444,55,53,999,999,500320350,220757974,27722,234490,21605,454,0,0,0,1,0,733,0,131,0,0
2023-02-23,15:24:56,248,425,142,7,971,98444,55,53,999,999,500320351,220757972,27764,234560,21673,374,0,0,0,1,0,756,0,131,0,0
2023-02-23,15:24:57,248,422,142,7,975.5,98441.5,55,53,999,999,500320349,220757966.5,27599.5,234595,21710,521,0,0,0,1,0,636,0,131,0,0
2023-02-23,15:24:58,248,419,142,7,980,98439,55,53,999,999,500320347,220757961,27435,234630,21747,668,0,0,0,1,0,516,0,131,0,0
2023-02-23,15:24:59,247.5,424.5,142,7,980,98442.5,55,53,999,999,500320365,220757827.5,24509.5,233760,20877,599,0,0,0,1,0,370,0,131,0,0
2023-02-23,15:25:00,247,430,142,7,980,98446,55,53,999,999,500320383,220757694,21584,232890,20007,530,0,0,0,1,0,224,0,131,0,0
2023-02-23,15:25:01,247,431,142,7,971,98473,55,53,999,999,500320364,220757532,20204,232220,19336,476,0,0,0,1,0,458,0,126,0,0
2023-02-23,15:25:02,247,436,141.5,7,975.5,98473,55,53,999,999,500320356,220757364.5,22491,231495,18611,609.5,0,0,0,1,0,630,0,126,0,0
2023-02-23,15:25:03,247,441,141,7,980,98473,55,53,999,999,500320348,220757197,24778,230770,17886,743,0,0,0,1,0,802,0,126,0,0
2023-02-23,15:25:04,249,443.5,141,7,980,98483,55,53,999,999,500320356,220757147.5,24670,230110,17225.5,695,0,0,0,1,0,600.5,0,128.5,0,0
2023-02-23,15:25:05,251,446,141,7,980,98493,55,53,999,999,500320364,220757098,24562,229450,16565,647,0,0,0,1,0,399,0,131,0,0
2023-02-23,15:25:06,252.25,448,141,7,980,98494.25,55,53,999,999,500320408.75,220757173,24253.75,229375,16490.25,681.5,0,0,0,1,0,407.25,0,128.75,0,0
2023-02-23,15:25:07,253.5,450,141,7,980,98495.5,55,53,999,999,500320453.5,220757248,23945.5,229300,16415.5,716,0,0,0,1,0,415.5,0,126.5,0,0
2023-02-23,15:25:08,254.75,452,141,7,980,98496.75,55,53,999,999,500320498.25,220757323,23637.25,229225,16340.75,750.5,0,0,0,1,0,423.75,0,124.25,0,0
2023-02-23,15:25:09,256,454,141,7,980,98498,55,53,999,999,500320543,220757398,23329,229150,16266,785,0,0,0,1,0,432,0,122,0,0
2023-02-23,15:25:10,255,453,141,7,980,98498,55,53,999,999,500320553,220757420,20612,229130,16240,742,0,0,0,1,0,276,0,122,0,0
2023-02-23,15:25:11,255,453,141,7,971,98508,55,53,999,999,500320560,220757420,20431,229030,16148,660,0,0,0,1,0,176,0,122,0,0
2023-02-23,15:25:12,254,447,141,7,981,98508,55,53,999,999,500320560,220757419,20583,228820,15933,601,0,0,0,1,0,112,0,122,0,0
2023-02-23,15:25:13,253,453,141,7,981,98513,55,53,999,999,500320532,220757411,20746,228600,15717,533,0,0,0,1,0,430,0,117,0,0
2023-02-23,15:25:14,251,450,141,7,981,98513,55,53,999,999,500320477,220757373,20726,228460,15578,464,0,0,0,1,0,1004,0,117,0,0
2023-02-23,15:25:15,252,454.5,141,7,988,98509.5,55,53,999,999,500320468,220757271.5,20737,228460,15576,608,0,0,0,1,0,780,0,114.5,0,0
2023-02-23,15:25:16,253,459,141,7,995,98506,55,53,999,999,500320459,220757170,20748,228460,15574,752,0,0,0,1,0,556,0,112,0,0
2023-02-23,15:25:17,253,459,141,7,995,98506,55,53,999,999,500320452,220757062,20690,228140,15258,701,0,0,0,1,0,643,0,112,0,0
2023-02-23,15:25:18,254,454,141,7,995,98506,55,53,999,999,500320421,220756972,20670,228030,15148,609,0,0,0,1,0,411,0,102,0,0
2023-02-23,15:25:19,256,457,141,7,995,98506,55,53,999,999,500320358,220756917,20556,228030,15147,575,0,0,0,1,0,625,0,102,0,0
2023-02-23,15:25:20,256,456,141,7,995,98506,55,53,999,999,500320309,220756863,20036,227880,14991,485,0,0,0,1,0,460,0,102,0,0
2023-02-23,15:25:21,261,460,141,7,986,98525,55,53,999,999,500320262,220756799,19816,227530,14640,872,0,0,0,1,0,414,0,131,0,0
2023-02-23,15:25:22,258,456,141,7,986,98525,55,53,999,999,500320249,220756783,18669,227290,14406,782,0,0,0,1,0,268,0,131,0,0
2023-02-23,15:25:23,258,444,141,7,986,98524,55,53,999,999,500320246,220756781,18672,227070,14189,704,0,0,0,1,0,171,0,136,0,0
2023-02-23,15:25:24,258,444,141,7,986,98524,55,54,999,999,500320241,220756770,18854,226860,13976,643,0,0,0,1,0,108,0,136,0,0
2023-02-23,15:25:25,258,448,141,7,986,98524,55,54,999,999,500320224,220756769,18843,226920,14030,579,0,0,0,1,0,68,0,122,0,0
2023-02-23,15:25:26,258,457,141,7,971,98523,55,54,999,999,500320210,220756761,18781,226990,14100,515,0,0,0,1,0,43,0,122,0,0
2023-02-23,15:25:27,260,462,141,7,981,98523,55,53,999,999,500320207,220756744,18667,226810,13920,881,0,0,0,1,0,400,0,122,0,0
2023-02-23,15:25:28,261,462,141,7,981,98518,55,53,999,999,500320207,220756742.5,18186.5,226665,13775,817,0,0,0,1,0,666.5,0,122,0,0
2023-02-23,15:25:29,262,462,141,7,981,98513,55,53,999,999,500320207,220756741,17706,226520,13630,753,0,0,0,1,0,933,0,122,0,0
2023-02-23,15:25:30,262.5,462.5,141,7,976,98521,55,53,999,999,500320205.5,220756739,17591,226500,13613,691,0,0,0,1,0,880,0,122,0,0
2023-02-23,15:25:31,263,463,141,7,971,98529,55,53,999,999,500320204,220756737,17476,226480,13596,629,0,0,0,1,0,827,0,122,0,0
2023-02-23,15:25:32,263,465,141,7,980,98529,55,53,999,999,500320204,220756741,17523,226470,13585,563,0,0,0,1,0,798,0,122,0,0
2023-02-23,15:25:33,262.67,466.33,141,7,980,98530.67,55,53.33,999,999,500320183,220756744.67,17513.67,226490,13605,637,0,0,0,1,0,692,4,120.33,0,0
2023-02-23,15:25:34,262.33,467.67,141,7,980,98532.33,55,53.67,999,999,500320162,220756748.33,17504.33,226510,13625,711,0,0,0,1,0,586,8,118.67,0,0
2023-02-23,15:25:35,262,469,141,7,980,98534,55,54,999,999,500320141,220756752,17495,226530,13645,785,0,0,0,1,0,480,12,117,0,0
2023-02-23,15:25:36,265,476,141,7,971,98534,55,53,999,999,500320125,220756754,17528,226550,13666,717,0,0,0,1,0,481,12,117,0,0
2023-02-23,15:25:37,265,476,141,7,980,98534,55,53,999,999,500320113,220756763,17590,226510,13620,653,0,0,0,1,0,583,12,131,0,0
2023-02-23,15:25:38,265,474,141,7,980,98517,55,53,999,999,500320095,220756768,17535,226500,13611,594,0,0,0,1,0,372,12,131,0,0
2023-02-23,15:25:39,266,479,141,7,980,98517,55,53,999,999,500320084,220756740,17473,226470,13586,892,0,0,0,1,0,642,0,131,0,0
2023-02-23,15:25:40,267,481,141,7,980,98529,55,53,999,999,500320078,220756724,17460,226510,13621,833,0,0,0,1,0,561,0,122,0,0
2023-02-23,15:25:41,267,491,141,7,971,98529,55,53,999,999,500320076,220756727,17473,226490,13609,803,0,0,0,1,0,358,0,122,0,0
2023-02-23,15:25:42,269,487,141,7,980,98541,55,53,999,999,500320072,220756732,17484,226510,13622,719,0,0,0,1,0,396,0,122,0,0
2023-02-23,15:25:43,269,486,141,7,980,98541,55,53,999,999,500320068,220756740,17494,226530,13645,670,0,0,0,1,0,415,0,122,0,0
2023-02-23,15:25:44,268.5,480,141,7,980,98535,55,53,999,999,500320068.5,220756747,17497,226500,13615,822,0,0,0,1,0,492,0,119.5,0,0
2023-02-23,15:25:45,268,474,141,7,980,98529,55,53,999,999,500320069,220756754,17500,226470,13585,974,0,0,0,1,0,569,0,117,0,0
2023-02-23,15:25:46,267,471,141,7,971,98529,55,53,999,999,500320064,220756752,17440,226430,13548,942,0,0,0,1,0,686,0,117,0,0
2023-02-23,15:25:47,266,473,141,7,980,98529,55,53,999,999,500320064,220756759,17482,226460,13576,845,0,0,0,1,0,702,0,131,0,0
2023-02-23,15:25:48,264,472,141,7,980,98529,55,53,999,999,500320064,220756756,17072,226450,13562,769,0,0,0,1,0,717,0,131,0,0
2023-02-23,15:25:49,265,473,141,7,980,98526.5,55,53,999,999,500320068,220756754,16561,226455,13570,722,0,0,0,1,0,656.5,0,121.5,0,0
2023-02-23,15:25:50,266,474,141,7,980,98524,55,53,999,999,500320072,220756752,16050,226460,13578,675,0,0,0,1,0,596,0,112,0,0
2023-02-23,15:25:51,264.5,475.5,141,7,987,98524,55,53,999,999,500320070,220756750.5,15994,226450,13568,339.5,0,0,0,1,0,728.5,0,112,0,0
2023-02-23,15:25:52,263,477,141,7,994,98524,55,53,999,999,500320068,220756749,15938,226440,13558,4,0,0,0,1,0,861,0,112,0,0
2023-02-23,15:25:53,263.42,476,141,7,992,98526.67,55,53,999,999,500320064.17,220756752.83,15937.17,226445,13562.5,86.83,0,0,0,1,0,760.92,0.5,115.17,0,0
2023-02-23,15:25:54,263.83,475,141,7,990,98529.33,55,53,999,999,500320060.33,220756756.67,15936.33,226450,13567,169.67,0,0,0,1,0,660.83,1,118.33,0,0
2023-02-23,15:25:55,264.25,474,141,7,988,98532,55,53,999,999,500320056.5,220756760.5,15935.5,226455,13571.5,252.5,0,0,0,1,0,560.75,1.5,121.5,0,0
2023-02-23,15:25:56,264.67,473,141,7,986,98534.67,55,53,999,999,500320052.67,220756764.33,15934.67,226460,13576,335.33,0,0,0,1,0,460.67,2,124.67,0,0
2023-02-23,15:25:57,265.08,472,141,7,984,98537.33,55,53,999,999,500320048.83,220756768.17,15933.83,226465,13580.5,418.17,0,0,0,1,0,360.58,2.5,127.83,0,0
2023-02-23,15:25:58,265.5,471,141,7,982,98540,55,53,999,999,500320045,220756772,15933,226470,13585,501,0,0,0,1,0,260.5,3,131,0,0
2023-02-23,15:25:59,266.25,474,141,7,982,98540,55,53,999,999,500320042,220756778.5,16038,226490,13604,661,0,0,0,1,0,375.75,3,133.5,0,0
2023-02-23,15:26:00,267,477,141,7,982,98540,55,53,999,999,500320039,220756785,16143,226510,13623,821,0,0,0,1,0,491,3,136,0,0
2023-02-23,15:26:01,265,465,141,7,971,98534,55,53,999,999,500320042,220756779,16187,226510,13623,773,0,0,0,1,0,487,3,126,0,0
2023-02-23,15:26:02,264,467,141,7,981,98534,55,53,999,999,500320048,220756776,16215,226520,13636,677,0,0,0,1,0,420,0,126,0,0
2023-02-23,15:26:03,264.75,466.75,141,7,981,98531,55,53,999,999,500320044.75,220756772.75,16219.75,226492.5,13607.25,585.5,0,0,0,1,0,431.25,0,127.25,0,0
2023-02-23,15:26:04,265.5,466.5,141,7,981,98528,55,53,999,999,500320041.5,220756769.5,16224.5,226465,13578.5,494,0,0,0,1,0,442.5,0,128.5,0,0
2023-02-23,15:26:05,264,465,141,7,981,98522,55,53,999,999,500320038,220756772,16234,226490,13601,920,0,0,0,1,0,398,0,131,0,0
2023-02-23,15:26:06,263.5,463,141,7,981,98522,55,53,999,999,500320037.5,220756773,15848,226500,13611.5,838.5,0,0,0,1,0,280,0,126.5,0,0
2023-02-23,15:26:07,263,461,141,7,981,98522,55,53,999,999,500320037,220756774,15462,226510,13622,757,0,0,0,1,0,162,0,122,0,0
2023-02-23,15:26:08,263.33,463,141,7,981,98527,55,53,999,999,500320037,220756776.67,15408.33,226493.3,13607.33,539.67,0,0,0,1,0,186,0,125,0,0
2023-02-23,15:26:09,263.67,465,141,7,981,98532,55,53,999,999,500320037,220756779.33,15354.67,226476.7,13592.67,322.33,0,0,0,1,0,210,0,128,0,0
2023-02-23,15:26:10,264,467,141,7,981,98537,55,53,999,999,500320037,220756782,15301,226460,13578,105,0,0,0,1,0,234,0,131,0,0
