Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2023-02-22,07:37:32,47,293,342,7,870,98697,125,117,655,622,500542475,219356682,33466,236030,2321,68,0,7151,0,9,1,350,0,219,0,0
2023-02-22,07:37:33,47,296,341,7,870,98700,125,116,658,623,500542479,219356690,33460,236110,2401,417,0,7151,0,9,1,234,0,205,0,0
2023-02-22,07:37:34,48,299,340,7,870,98700,125,116,658,623,500542484,219356698,33455,236110,2408,339,0,7151,0,8,1,149,25,205,0,0
2023-02-22,07:37:35,48,300,339,7,870,98692,124,116,659,623,500542484,219356705,33451,236090,2382,251,0,7156,0,8,1,326,25,205,0,0
2023-02-22,07:37:36,48,295,338,7,870,98692,124,116,659,624,500542487,219356710,33448,236060,2355,187,0,7156,0,8,1,393,25,205,0,0
2023-02-22,07:37:37,48,295,337,7,870,98691,124,116,659,624,500542490,219356714,33445,236060,2354,108,0,7156,0,8,1,326,52,219,0,0
2023-02-22,07:37:38,48,298,336,7,870,98691,124,116,659,625,500542498,219356725,33440,236050,2349,436,0,7156,0,8,1,281,27,219,0,0
2023-02-22,07:37:39,48,295,335,7,870,98691,124,116,659,625,500542496,219356724,33437,236060,2355,365,0,7156,0,8,1,179,27,219,0,0
2023-02-22,07:37:40,46.33,238,334.33,7,871,98694.33,123.67,116,660,625.33,500542494,219356727.67,33435,236066.7,2361.33,284,0,7157.3,0,8,0.7,276,18,216,0,0
2023-02-22,07:37:41,44.67,181,333.67,7,872,98697.67,123.33,116,661,625.67,500542492,219356731.33,33433,236073.3,2367.67,203,0,7158.7,0,8,0.3,373,9,213,0,0
2023-02-22,07:37:42,43,124,333,7,873,98701,123,116,662,626,500542490,219356735,33431,236080,2374,122,0,7160,0,8,0,470,0,210,0,0
2023-02-22,07:37:43,43,124,332,7,862,98701,123,115,666,627,500542486,219356734,33430,236120,2411,25,0,7160,0,7,0,535,0,210,0,0
2023-02-22,07:37:44,44,127,331,7,874,98701,123,115,666,627,500542479,219356733,33427,236140,2438,406,0,7163,0,7,0,273,0,195,0,0
2023-02-22,07:37:45,44,132,331,7,876,98691,122,115,669,627,500542476,219356738,33426,236130,2425,341,0,7163,0,7,0,174,0,195,0,0
2023-02-22,07:37:46,43.25,127.75,330.25,7,876.5,98693.5,122,115,670,628,500542478.75,219356740.25,33422.75,236157.5,2452.75,358,0,7164,0,7,0,267.5,0,197.5,0,0
2023-02-22,07:37:47,42.5,123.5,329.5,7,877,98696,122,115,671,629,500542481.5,219356742.5,33419.5,236185,2480.5,375,0,7165,0,7,0,361,0,200,0,0
2023-02-22,07:37:48,41.75,119.25,328.75,7,877.5,98698.5,122,115,672,630,500542484.25,219356744.75,33416.25,236212.5,2508.25,392,0,7166,0,7,0,454.5,0,202.5,0,0
2023-02-22,07:37:49,41,115,328,7,878,98701,122,115,673,631,500542487,219356747,33413,236240,2536,409,0,7167,0,7,0,548,0,205,0,0
2023-02-22,07:37:50,43,120,328,7,878,98692,121,115,675,633,500542484,219356741,33410,236270,2560,316,0,7167,0,7,0,468,0,205,0,0
2023-02-22,07:37:51,42,122,327,7,878,98692,121,115,675,633,500542484,219356736,33407,236300,2593,235,0,7167,0,7,0,484,48,205,0,0
2023-02-22,07:37:52,44,120,326,7,878,98696,121,115,678,633,500542484,219356733,33404,236320,2611,164,0,7169,0,7,0,479,102,210,0,0
2023-02-22,07:37:53,44,120,325,7,868,98696,121,114,678,634,500542488,219356728,33402,236370,2665,91,0,7169,0,7,0,526,102,210,0,0
2023-02-22,07:37:54,44,101,324,7,879,98693,121,114,678,634,500542493,219356727,33399,236380,2671,425,0,7169,0,7,0,268,102,210,0,0
2023-02-22,07:37:55,44,100,322,7,879,98693,121,114,678,636,500542496,219356723,33397,236360,2655,348,0,7169,0,7,0,649,53,210,0,0
2023-02-22,07:37:56,44.5,102,321.5,7,879,98691.5,121,114,678.5,636,500542499.5,219356723,33395,236370,2664.5,262.5,0,7171.5,0,6.5,0,561,26.5,205,0,0
2023-02-22,07:37:57,45,104,321,7,879,98690,121,114,679,636,500542503,219356723,33393,236380,2674,177,0,7174,0,6,0,473,0,200,0,0
2023-02-22,07:37:58,44.5,101,320.5,7,879,98690,120.5,114,679.5,636.5,500542512.5,219356726,33390.5,236395,2690,317,0,7175.5,0,6,0,538,0,200,0,0
2023-02-22,07:37:59,44,98,320,7,879,98690,120,114,680,637,500542522,219356729,33388,236410,2706,457,0,7177,0,6,0,603,0,200,0,0
2023-02-22,07:38:00,45,100,319,7,879,98690,120,114,680,638,500542524,219356726,33386,236430,2723,374,0,7177,0,6,0,591,0,200,0,0
2023-02-22,07:38:01,44.67,99.67,318,7,875.33,98692.67,119.67,114,680,638,500542525,219356728.33,33383.67,236460,2754.67,299.67,0,7177.3,0,6.3,0,632.67,0,203.33,0,0
2023-02-22,07:38:02,44.33,99.33,317,7,871.67,98695.33,119.33,114,680,638,500542526,219356730.67,33381.33,236490,2786.33,225.33,0,7177.7,0,6.7,0,674.33,0,206.67,0,0
2023-02-22,07:38:03,44,99,316,7,868,98698,119,114,680,638,500542527,219356733,33379,236520,2818,151,0,7178,0,7,0,716,0,210,0,0
2023-02-22,07:38:04,44,99,315,7,878,98692,119,114,680,638,500542521,219356733,33376,236520,2812,499,0,7179,0,6,0,426,0,190,0,0
2023-02-22,07:38:05,44,98,315,7,876,98692,119,113,680,639,500542520,219356740,33372,236500,2791,432,0,7179,0,6,0,469,0,190,0,0
2023-02-22,07:38:06,43,100,314,7,876,98692,119,113,681,639,500542515,219356744,33369,236480,2778,370,0,7182,0,6,0,300,0,195,0,0
2023-02-22,07:38:07,45,102,313,7,874,98689,119,113,681,639,500542515,219356749,33365,236490,2782,279,0,7182,0,6,0,502,0,195,0,0
2023-02-22,07:38:08,44,102,313,7,861,98689,119,113,681,639,500542517,219356754,33361,236500,2798,184,0,7182,0,6,0,354,0,195,0,0
2023-02-22,07:38:09,44,104,312,7,873,98689,118,112,682,639,500542517,219356765,33357,236570,2860,519,0,7183,0,6,0,204,0,185,0,0
2023-02-22,07:38:10,45,106,311,7,873,98689,118,112,682,639,500542512,219356769,33353,236560,2854,429,0,7183,0,5,0,427,0,185,0,0
2023-02-22,07:38:11,44.67,107.33,310.33,7,868.33,98689.67,118,112.33,682.33,639.33,500542509,219356771.67,33351,236546.7,2842,351.67,0,7184.7,0,5,0,468.67,0,188.33,0,0
2023-02-22,07:38:12,44.33,108.67,309.67,7,863.67,98690.33,118,112.67,682.67,639.67,500542506,219356774.33,33349,236533.3,2830,274.33,0,7186.3,0,5,0,510.33,0,191.67,0,0
2023-02-22,07:38:13,44,110,309,7,859,98691,118,113,683,640,500542503,219356777,33347,236520,2818,197,0,7188,0,5,0,552,0,195,0,0
2023-02-22,07:38:14,44.5,113,308.5,7,866,98689.5,117.5,112.5,682.5,640,500542501.5,219356775,33342.5,236490,2784,321.5,0,7188,0,5,0,562,0,195,0,0
2023-02-22,07:38:15,45,116,308,7,873,98688,117,112,682,640,500542500,219356773,33338,236460,2750,446,0,7188,0,5,0,572,0,195,0,0
2023-02-22,07:38:16,45,117.5,308,7,873,98688.5,117,112,683.5,640.5,500542500.5,219356779,33335,236455,2749.5,368,0,7189.5,0,5,0,512,0,197.5,0,0
2023-02-22,07:38:17,45,119,308,7,873,98689,117,112,685,641,500542501,219356785,33332,236450,2749,290,0,7191,0,5,0,452,0,200,0,0
2023-02-22,07:38:18,45,117,307,7,859,98692,117,112,685,641,500542501,219356786,33328,236460,2756,214,0,7191,0,5,0,379,0,190,0,0
2023-02-22,07:38:19,44,113,306,7,867,98692,117,112,687,641.5,500542499.5,219356783.5,33324,236460,2756.5,355.5,0,7193,0,5,0,409.5,0,187.5,0,0
2023-02-22,07:38:20,43,109,305,7,875,98692,117,112,689,642,500542498,219356781,33320,236460,2757,497,0,7195,0,5,0,440,0,185,0,0
2023-02-22,07:38:21,42,105,304,7,877,98692,116,112,692,642,500542495,219356775,33317,236490,2780,392,0,7195,0,5,0,281,0,185,0,0
2023-02-22,07:38:22,42.33,106,303.33,7,882,98690,116,111.67,692.33,642.33,500542493.33,219356776,33315.33,236523.3,2814,313,0,7195,0,5,0,257,0,186.67,0,0
2023-02-22,07:38:23,42.67,107,302.67,7,887,98688,116,111.33,692.67,642.67,500542491.67,219356777,33313.67,236556.7,2848,234,0,7195,0,5,0,233,0,188.33,0,0
2023-02-22,07:38:24,43,108,302,7,892,98686,116,111,693,643,500542490,219356778,33312,236590,2882,155,0,7195,0,5,0,209,0,190,0,0
2023-02-22,07:38:25,44,115,302,7,892,98686,116,111,693,643,500542481,219356777,33311,236540,2834,503,0,7198,0,5,0,106,34,185,0,0
2023-02-22,07:38:26,44,134,301,7,892,98686,116,111,696,645,500542477,219356774,33308,236520,2810,440,0,7198,0,5,0,136,34,185,0,0
2023-02-22,07:38:27,43.5,132,300.5,7,884.5,98688,115.5,111,696.5,645,500542481,219356776.5,33305.5,236535,2829.5,353.5,0,7199,0,5,0,140,34,187.5,0,0
2023-02-22,07:38:28,43,130,300,7,877,98690,115,111,697,645,500542485,219356779,33303,236550,2849,267,0,7200,0,5,0,144,34,190,0,0
2023-02-22,07:38:29,44,131,300,7,895,98690,115,111,697,647,500542486,219356778,33301,236600,2895,175,0,7200,0,5,0,557,0,190,0,0
2023-02-22,07:38:30,44,133,300,7,895,98687,114,111,701,647,500542491,219356772,33299,236650,2940,510,0,7202,0,5,0,472,0,195,0,0
2023-02-22,07:38:31,44,133,300,7,895,98687,114,111,701,647,500542500,219356771,33297,236680,2979,442,0,7202,0,5,0,494,0,195,0,0
2023-02-22,07:38:32,44,133,299,7,895,98687,114,111,701,647,500542509,219356768,33294,236700,2999,336,0,7202,0,5,0,696,0,195,0,0
2023-02-22,07:38:33,45,139,298,7,878,98687,114,111,703,647,500542522,219356766,33291,236740,3035,301,0,7205,0,5,0,448,0,185,0,0
2023-02-22,07:38:34,45,141.5,297.5,7,887,98690.5,114,111,704,647.5,500542543,219356768,33287.5,236725,3017.5,440.5,0,7207,0,5,0,305.5,0,190,0,0
2023-02-22,07:38:35,45,144,297,7,896,98694,114,111,705,648,500542564,219356770,33284,236710,3000,580,0,7209,0,5,0,163,0,195,0,0
2023-02-22,07:38:36,45,142,296,7,896,98694,114,110,705,650,500542584,219356769,33280,236700,2991,486,0,7209,0,4,0,104,0,195,0,0
2023-02-22,07:38:37,43,140,295,7,896,98694,114,110,705,650,500542608,219356765,33276,236700,2995,433,0,7209,0,5,0,417,0,190,0,0
2023-02-22,07:38:38,44,149,295,7,877,98694,113,110,706,650,500542625,219356763,33273,236710,3004,348,0,7209,0,5,0,289,0,190,0,0
2023-02-22,07:38:39,45.5,160,294.5,7,888,98691.5,113,110,706.5,651,500542645.5,219356759,33269,236740,3032.5,481.5,0,7212.5,0,4.5,0,401,0,190,0,0
2023-02-22,07:38:40,47,171,294,7,899,98689,113,110,707,652,500542666,219356755,33265,236770,3061,615,0,7216,0,4,0,513,0,190,0,0
2023-02-22,07:38:41,48,177,294,7,899,98689,113,110,707,654,500542680,219356752,33262,236770,3065,538,0,7216,0,4,0,597,0,190,0,0
2023-02-22,07:38:42,48,175,293,7,899,98689,113,110,709,654,500542695,219356752,33261,236780,3074,433,0,7216,0,4,0,594,0,190,0,0
2023-02-22,07:38:43,49,175,293,7,878,98703,113,110,709,655,500542708,219356753,33259,236790,3084,367,0,7216,0,4,0,380,0,190,0,0
2023-02-22,07:38:44,49,176,292,7,889,98699,113,110,709.5,655,500542716.5,219356755.5,33257.5,236780,3073,279,0,7217.5,0,4,0,447.5,0,195,0,0
2023-02-22,07:38:45,49,177,291,7,900,98695,113,110,710,655,500542725,219356758,33256,236770,3062,191,0,7219,0,4,0,515,0,200,0,0
2023-02-22,07:38:46,51,177,290,7,902,98695,113,109,710,655,500542731,219356766,33253,236740,3038,543,0,7219,0,4,0,544,0,200,0,0
2023-02-22,07:38:47,51,174,290,7,904,98702,112,109,710,655,500542732,219356767,33248,236700,2999,456,0,7221,0,4,0,644,0,205,0,0
2023-02-22,07:38:48,51.5,175,289,7,906,98702,112,109,710,655.5,500542732,219356767.5,33243.5,236670,2968,383.5,0,7222.5,0,4,0,453.5,0,205,0,0
2023-02-22,07:38:49,52,176,288,7,908,98702,112,109,710,656,500542732,219356768,33239,236640,2937,311,0,7224,0,4,0,263,0,205,0,0
2023-02-22,07:38:50,52,173,288,7,907,98695,112,109,712,656,500542730,219356774,33236,236640,2938,219,0,7224,0,4,0,288,0,205,0,0
2023-02-22,07:38:51,51,173,288,7,906,98695,112,109,712,657,500542723,219356780,33230,236640,2932,559,0,7224,0,4,0,311,0,205,0,0
2023-02-22,07:38:52,51,172,288,7,907,98691,112,109,713,657,500542717,219356786,33225,236640,2937,516,0,7226,0,4,0,198,0,190,0,0
2023-02-22,07:38:53,49,176,287,7,881,98691,112,109,713,658,500542713,219356790,33221,236660,2952,432,0,7226,0,4,0,126,0,190,0,0
2023-02-22,07:38:54,50,186,287,7,881,98691,112,109,713,658,500542702,219356791,33219,236670,2963,357,0,7229,0,4,0,80,0,205,0,0
2023-02-22,07:38:55,50,205,286,7,881,98698,111,108,713,659,500542689,219356791,33215,236660,2958,260,0,7229,0,4,0,75,0,205,0,0
2023-02-22,07:38:56,48,182,285,7,883,98698,111,108,713,659,500542671,219356796,33209,236640,2932,614,0,7230,0,5,0,38,0,200,0,0
2023-02-22,07:38:57,48,183,285,7,884,98695,111,108,714,659,500542662,219356799,33206,236640,2936,544,0,7230,0,4,0,24,0,200,0,0
2023-02-22,07:38:58,48,182.5,284.5,7,885.5,98691.5,111,108,715.5,659,500542657,219356802,33202,236640,2937,439.5,0,7232,0,4,0,50.5,0,200,0,0
2023-02-22,07:38:59,48,182,284,7,887,98688,111,108,717,659,500542652,219356805,33198,236640,2938,335,0,7234,0,4,0,77,0,200,0,0
2023-02-22,07:39:00,49,181,284,7,887,98688,111,108,717,660,500542648,219356807,33195,236660,2952,276,0,7234,0,4,0,487,0,200,0,0
2023-02-22,07:39:01,47,177,283,7,887,98688,111,108,717,660,500542641,219356812,33191,236670,2969,629,0,7239,0,5,0,248,0,185,0,0
2023-02-22,07:39:02,48,175,282,7,887,98691,110,108,718,662,500542642,219356816,33187,236690,2983,534,0,7239,0,5,0,158,0,185,0,0
2023-02-22,07:39:03,47,173,282,7,887,98691,110,108,718,662,500542641,219356815,33184,236710,3000,454,0,7239,0,5,0,335,0,185,0,0
2023-02-22,07:39:04,47,166,282,7,887,98705,110,108,722,662,500542641,219356812,33181,236730,3027,374,0,7237,0,5,0,214,0,185,0,0
2023-02-22,07:39:05,47,165,282,7,887,98705,110,108,722,663,500542640,219356814,33179,236730,3020,290,0,7237,0,5,0,136,0,185,0,0
2023-02-22,07:39:06,47,165,281,7,887,98697,110,108,723,663,500542638,219356807,33174,236640,2932,649,0,7239,0,5,0,68,0,190,0,0
2023-02-22,07:39:07,47,165,281,7,887,98697,110,108,723,665,500542631,219356806,33172,236610,2902,543,0,7239,0,4,0,462,0,190,0,0
2023-02-22,07:39:08,45,152,280,7,887,98697,110,108,723,665,500542628,219356806,33170,236610,2909,474,0,7241,0,4,0,413,0,195,0,0
2023-02-22,07:39:09,44,125,280,7,887,98704,109,108,724,665,500542625,219356805,33168,236620,2919,451,0,7241,0,4,0,788,0,195,0,0
2023-02-22,07:39:10,43,121,279,7,887,98704,109,107,724,666,500542618,219356806,33166,236620,2916,321,0,7241,0,4,0,507,0,195,0,0
2023-02-22,07:39:11,42,115,279,7,887,98691,109,107,725,666,500542611,219356804,33163,236650,2940,691,0,7244,0,4,0,660,31,190,0,0
2023-02-22,07:39:12,43,120,278,7,887,98691,109,107,725,667,500542606,219356803,33161,236650,2949,587,0,7244,0,4,0,422,31,190,0,0
2023-02-22,07:39:13,42,119.5,278,7,887,98695.5,109,107,726,667,500542602.5,219356796,33158,236690,2986,520.5,0,7246.5,0,4,0,297,65,187.5,0,0
2023-02-22,07:39:14,41,119,278,7,887,98700,109,107,727,667,500542599,219356789,33155,236730,3023,454,0,7249,0,4,0,172,99,185,0,0
2023-02-22,07:39:15,40,105,277,7,887,98700,109,107,727,668,500542596,219356785,33153,236720,3015,367,0,7249,0,4,0,603,99,185,0,0
2023-02-22,07:39:16,40,106,276,7,885,98699,108,107,730,668,500542585,219356778,33148,236700,2997,716,0,7248,0,4,0,308,68,161,0,0
2023-02-22,07:39:17,42,112,276,7,883,98699,108,107,730,669,500542574,219356773,33144,236710,3007,623,0,7248,0,4,0,196,68,161,0,0
2023-02-22,07:39:18,41,110,276,7,881,98692,108,107,733,669,500542562,219356770,33143,236730,3025,545,0,7248,0,4,0,124,1,185,0,0
2023-02-22,07:39:19,42,113,276,7,880,98692,108,107,733,671,500542553,219356768,33139,236740,3037,468,0,7248,0,4,0,79,0,185,0,0
2023-02-22,07:39:20,43,117,276,7,879,98692,108,107,733,671,500542540,219356764,33137,236740,3038,386,0,7248,0,4,0,114,0,185,0,0
2023-02-22,07:39:21,43,120,275,7,878,98697,108,107,734,671,500542525,219356762,33132,236750,3047,311,0,7252,0,4,0,232,0,190,0,0
2023-02-22,07:39:22,44,123,274,7,878,98697,108,107,734,673,500542504,219356764,33128,236780,3077,639,0,7252,0,4,0,405,0,190,0,0
2023-02-22,07:39:23,45,116,273,7,878,98694,108,107,735,673,500542485,219356760,33126,236800,3091,577,0,7253,0,4,0,444,0,195,0,0
2023-02-22,07:39:24,44,106,273,7,878,98694,108,106,735,674,500542466,219356762,33123,236790,3083,497,0,7253,0,4,0,523,0,195,0,0
2023-02-22,07:39:25,43,83,273,7,878,98694,108,106,735,674,500542447,219356763,33119,236780,3072,429,0,7256,0,4,0,334,0,185,0,0
2023-02-22,07:39:26,44,83,273,7,878,98695,107,106,736,674,500542430,219356763,33115,236750,3044,350,0,7256,0,4,0,364,0,185,0,0
2023-02-22,07:39:27,43,84,272,7,878,98695,107,107,736,676,500542410,219356769,33110,236720,3013,685,0,7256,0,4,0,356,0,185,0,0
2023-02-22,07:39:28,42,84,271,7,878,98695,107,107,736,676,500542397,219356774,33108,236690,2982,611,0,7257,0,4,0,227,0,175,0,0
2023-02-22,07:39:29,43,87,270,7,878,98691,107,106,736,677,500542392,219356778,33107,236670,2969,533,0,7257,0,4,0,144,0,175,0,0
2023-02-22,07:39:30,42,88,270,7,878,98691,107,106,736,677,500542393,219356782,33103,236660,2954,472,0,7258,0,4,0,235,0,185,0,0
2023-02-22,07:39:31,43,95,270,7,878,98699,107,106,738,678,500542394,219356787,33100,236650,2946,406,0,7258,0,4,0,404,87,185,0,0
2023-02-22,07:39:32,43.5,97.5,269.5,7,878,98694,107,106,738.5,678,500542402,219356793,33097,236670,2964.5,544,0,7261,0,4,0,310,87,190,0,0
2023-02-22,07:39:33,44,100,269,7,878,98689,107,106,739,678,500542410,219356799,33094,236690,2983,682,0,7264,0,4,0,216,87,195,0,0
2023-02-22,07:39:34,43,98,268,7,878,98689,107,106,739,678,500542422,219356800,33092,236740,3031,615,0,7264,0,4,0,313,87,195,0,0
2023-02-22,07:39:35,44,100,268,7,878,98689,106,106,737,678,500542436,219356810,33090,236720,3013,542,0,7265,0,4,0,200,0,185,0,0
2023-02-22,07:39:36,44.67,101.67,267.67,7,878,98689.33,106,105.67,737,678,500542456.33,219356816.67,33087.67,236716.7,3010.33,615.33,0,7265,0,4,0,295.67,0,186.67,0,0
2023-02-22,07:39:37,45.33,103.33,267.33,7,878,98689.67,106,105.33,737,678,500542476.67,219356823.33,33085.33,236713.3,3007.67,688.67,0,7265,0,4,0,391.33,0,188.33,0,0
2023-02-22,07:39:38,46,105,267,7,878,98690,106,105,737,678,500542497,219356830,33083,236710,3005,762,0,7265,0,4,0,487,0,190,0,0
2023-02-22,07:39:39,44,104,266,7,877,98690,106,105,737,678,500542517,219356833,33081,236720,3016,721,0,7265,0,4,0,688,0,190,0,0
2023-02-22,07:39:40,44,104,266,7,877,98690,105,105,737,678,500542533,219356835,33079,236720,3015,651,0,7266,0,4,0,565,0,195,0,0
2023-02-22,07:39:41,44,104,266,7,877,98690,105,105,737,679,500542549,219356841,33077,236740,3035,558,0,7266,0,4,0,596,0,195,0,0
2023-02-22,07:39:42,44,100,266,7,877,98698,105,105,737,679,500542569,219356851,33074,236770,3061,519,0,7269,0,4,0,432,0,190,0,0
