Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2024-11-12,13:01:46,16.7,36.2,305,7,1176,99.917,11.4,10.1,72.3,59.3,50.0536886,21.9360519,24.32,242.21,1.874,517,0,7.495,0,0.006,0,0.672,0.075,0.268,16,0
2024-11-12,13:01:47,16.7,36.2,305,7,1176,99.917,11.4,9.9,72.3,60,50.0536887,21.936052,24.3,242.22,1.886,393,0,7.495,0,0.006,0,1.025,0.075,0.268,16,0
2024-11-12,13:01:48,16.5,35.85,304,7,1176,99.912,11.350000000000001,9.95,72.44999999999999,60.55,50.05368885,21.93605255,24.27,242.265,1.9304999999999999,295,0,7.4975,0,0.006500000000000001,0,0.8664999999999999,0.075,0.2705,16,0
2024-11-12,13:01:49,16.3,35.5,303,7,1176,99.907,11.3,10,72.6,61.1,50.053689,21.9360531,24.24,242.31,1.975,197,0,7.5,0,0.007,0,0.708,0.075,0.273,16,0
2024-11-12,13:01:50,16,34.7,303,7,1176,99.908,11.3,10,72.6,61.1,50.0536886,21.9360537,24.21,242.34,2.006,483,0,7.508,0,0.006,0,0.361,0.037,0.293,16,0
2024-11-12,13:01:51,16,34.7,302,7,1168,99.908,11.2,9.8,73,61,50.0536883,21.9360538,24.18,242.36,2.023,384,0,7.508,0,0.006,0,0.23,0.037,0.293,16,0
2024-11-12,13:01:52,16,34.25,301.5,7,1170,99.908,11.2,9.8,73.1,61,50.05368825,21.9360542,24.165,242.41500000000002,2.0805,244,0,7.5105,0,0.006,0,0.46399999999999997,0.051,0.28049999999999997,16,0
2024-11-12,13:01:53,16,33.8,301,7,1172,99.908,11.2,9.8,73.2,61,50.0536882,21.9360546,24.15,242.47,2.138,104,0,7.513,0,0.006,0,0.698,0.065,0.268,16,0
2024-11-12,13:01:54,16.1,34.2,300,7,1172,99.906,11.2,9.8,73.2,60.5,50.0536879,21.9360543,24.13,242.46,2.121,440,0,7.513,0,0.006,0,0.575,0.039,0.268,16,0
2024-11-12,13:01:55,15.9,34.2,300,7,1172,99.906,11,9.8,73.6,60.5,50.0536876,21.9360542,24.12,242.43,2.094,310,0,7.52,0,0.006,0,0.67,0.08,0.278,16,0
2024-11-12,13:01:56,15.6,32.9,300,7,1168,99.906,11,9.7,73.6,59.9,50.0536874,21.936054,24.11,242.43,2.092,228,0,7.52,0,0.005,0,0.493,0.053,0.278,16,0
2024-11-12,13:01:57,15.6,32.75,300,7,1171.5,99.90950000000001,11,9.7,73.85,59.9,50.05368675,21.936054,24.09,242.49,2.153,323,0,7.5235,0,0.005,0,0.403,0.053,0.278,16,0
2024-11-12,13:01:58,15.6,32.6,300,7,1175,99.913,11,9.7,74.1,59.9,50.0536861,21.936054,24.07,242.55,2.214,418,0,7.527,0,0.005,0,0.313,0.053,0.278,16,0
