Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2022-12-13,12:17:06,1013,4575,141,42,971,98075,59,30.5,627,616.5,500285028.5,219679520.5,13929.5,239345,2480.5,545,0,0,0,0,0,294,16,297,0,0
2022-12-13,12:17:07,1000,4541,141,42,973,98079,59,31,627,619,500285031,219679513,13909,238860,1995,939,0,0,0,0,0,146,0,302,0,0
2022-12-13,12:17:08,720,2982,141,40,973,98079,58,31,628,619,500285028,219679512,13904,238610,1747,851,0,0,0,0,0,92,0,302,0,0
2022-12-13,12:17:09,595.67,2413.67,141,39.33,973,98092.67,57.67,31,628.67,619,500285028.67,219679514,13919.33,238486.7,1622.67,603.33,0,0,0,0,0,108,0,300.33,0,0
2022-12-13,12:17:10,471.33,1845.33,141,38.67,973,98106.33,57.33,31,629.33,619,500285029.33,219679516,13934.67,238363.3,1498.33,355.67,0,0,0,0,0,124,0,298.67,0,0
2022-12-13,12:17:11,347,1277,141,38,973,98120,57,31,630,619,500285030,219679518,13950,238240,1374,108,0,0,0,0,0,140,0,297,0,0
2022-12-13,12:17:12,301,990,140,38,975,98099,57,30,633,621,500285032,219679519,14000,237970,1102,949,0,0,0,1,0,544,0,293,0,0
2022-12-13,12:17:13,294,956,140,38,977,98099,57,27,633,623,500285032,219679523,14008,237850,984,896,0,0,0,1,0,1073,57,293,0,0
2022-12-13,12:17:14,287.67,927.67,140,38,981.67,98098.67,57,27,634,624,500285031.67,219679522.67,14013.67,237693.3,826.67,654.33,0,0,0,1,0,832,57,294.33,0,0
2022-12-13,12:17:15,281.33,899.33,140,38,986.33,98098.33,57,27,635,625,500285031.33,219679522.33,14019.33,237536.7,669.33,412.67,0,0,0,1,0,591,57,295.67,0,0
2022-12-13,12:17:16,275,871,140,38,991,98098,57,27,636,626,500285031,219679522,14025,237380,512,171,0,0,0,1,0,350,57,297,0,0
2022-12-13,12:17:17,278,874,141,38,991,98098,57,27,636,626,500285032,219679523,14028,237300,433,88,0,0,0,1,0,224,57,297,0,0
2022-12-13,12:17:18,279,877,141,38,991,98100,56,27,639,626,500285032,219679520,14029,237300,439,5,0,0,0,1,0,143,43,278,0,0
2022-12-13,12:17:19,274.67,860,141,38,991.67,98095,56,27.67,640.33,629.67,500285027.33,219679523.67,14033.67,237350,487.33,68.33,0,0,0,1,0,390.33,67.33,279.67,0,0
2022-12-13,12:17:20,270.33,843,141,38,992.33,98090,56,28.33,641.67,633.33,500285022.67,219679527.33,14038.33,237400,535.67,131.67,0,0,0,1,0,637.67,91.67,281.33,0,0
2022-12-13,12:17:21,266,826,141,38,993,98085,56,29,643,637,500285018,219679531,14043,237450,584,195,0,0,0,1,0,885,116,283,0,0
2022-12-13,12:17:22,263,804,141,38,986,98087.33,55.67,29,644.33,637.67,500285024,219679529,14045.67,237416.7,550.67,255,0,0,0,1,0,728,77.33,279.67,0,0
2022-12-13,12:17:23,260,782,141,38,979,98089.67,55.33,29,645.67,638.33,500285030,219679527,14048.33,237383.3,517.33,315,0,0,0,1,0,571,38.67,276.33,0,0
2022-12-13,12:17:24,257,760,141,38,972,98092,55,29,647,639,500285036,219679525,14051,237350,484,375,0,0,0,1,0,414,0,273,0,0
2022-12-13,12:17:25,256,763,140,38,994,98093,54,29,650,639,500285050,219679524,14055,237240,373,318,0,0,0,1,0,264,0,278,0,0
2022-12-13,12:17:26,256,763,140,38,994,98093,54,29,650,637,500285064,219679526,14058,237140,275,203,0,0,0,1,0,423,0,278,0,0
2022-12-13,12:17:27,252,747,139,38,994,98093,54,29,650,637,500285074,219679523,14059,237070,204,120,0,0,0,0,0,457,0,273,0,0
2022-12-13,12:17:28,247,724,139,38,994,98093,54,29,651,637,500285083,219679519,14062,237030,160,49,0,0,0,0,0,292,0,273,0,0
2022-12-13,12:17:29,246,723,139,38,995.67,98094,53.67,28.67,651,639.33,500285089.67,219679518,14062.33,237023.3,154.33,106.33,0,0,0,0.33,0,567,0.33,279.67,0,0
2022-12-13,12:17:30,245,722,139,38,997.33,98095,53.33,28.33,651,641.67,500285096.33,219679517,14062.67,237016.7,148.67,163.67,0,0,0,0.67,0,842,0.67,286.33,0,0
2022-12-13,12:17:31,244,721,139,38,999,98096,53,28,651,644,500285103,219679516,14063,237010,143,221,0,0,0,1,0,1117,1,293,0,0
2022-12-13,12:17:32,240,678,138,38,999,98097,53,28,651,644,500285101,219679519,14064,237030,163,140,0,0,0,1,0,1553,1,302,0,0
2022-12-13,12:17:33,238,669,139,38,999,98097,53,28,653,646,500285099,219679517,14066,237060,190,55,0,0,0,1,0,993,0,302,0,0
2022-12-13,12:17:34,231,632,139,38,973,98097,53,28,653,646,500285106,219679516,14070,237070,206,404,0,0,0,1,0,1056,0,283,0,0
2022-12-13,12:17:35,228,592,139,38,1004,98108,52,28,655,646,500285114,219679516,14071,237060,192,330,0,0,0,1,0,894,15,283,0,0
2022-12-13,12:17:36,228,595,139,38,1004,98108,52,29,655,644,500285118,219679513,14071,237050,188,250,0,0,0,1,0,613,15,283,0,0
2022-12-13,12:17:37,228,595,138,38,1004,98102,52,29,657,644,500285123,219679512,14070,237060,190,170,0,0,0,1,0,392,15,307,0,0
2022-12-13,12:17:38,225,569,138,38,1004,98102,52,28,657,645,500285124,219679505,14078,237070,204,92,0,0,0,1,0,303,15,307,0,0
2022-12-13,12:17:39,224.5,562,138,38,1006,98097.5,51.5,27.5,657,645.5,500285123,219679501,14080,237110,244,214,0,0,0,1,0,321,7.5,312,0,0
2022-12-13,12:17:40,224,555,138,38,1008,98093,51,27,657,646,500285122,219679497,14082,237150,284,336,0,0,0,1,0,339,0,317,0,0
2022-12-13,12:17:41,222.93,550.73,137.93,37.87,1006.83,98093.03,50.8,26.97,657.6,646.87,500285121.87,219679496.77,14080.63,237150.7,284.63,331.1,0,0,0,1.07,0,346.27,0,316.2,0,0
2022-12-13,12:17:42,221.87,546.47,137.87,37.73,1005.67,98093.07,50.6,26.93,658.2,647.73,500285121.73,219679496.53,14079.27,237151.3,285.27,326.2,0,0,0,1.13,0,353.53,0,315.4,0,0
2022-12-13,12:17:43,220.8,542.2,137.8,37.6,1004.5,98093.1,50.4,26.9,658.8,648.6,500285121.6,219679496.3,14077.9,237152,285.9,321.3,0,0,0,1.2,0,360.8,0,314.6,0,0
2022-12-13,12:17:44,219.73,537.93,137.73,37.47,1003.33,98093.13,50.2,26.87,659.4,649.47,500285121.47,219679496.07,14076.53,237152.7,286.53,316.4,0,0,0,1.27,0,368.07,0,313.8,0,0
2022-12-13,12:17:45,218.67,533.67,137.67,37.33,1002.17,98093.17,50,26.83,660,650.33,500285121.33,219679495.83,14075.17,237153.3,287.17,311.5,0,0,0,1.33,0,375.33,0,313,0,0
2022-12-13,12:17:46,217.6,529.4,137.6,37.2,1001,98093.2,49.8,26.8,660.6,651.2,500285121.2,219679495.6,14073.8,237154,287.8,306.6,0,0,0,1.4,0,382.6,0,312.2,0,0
2022-12-13,12:17:47,216.53,525.13,137.53,37.07,999.83,98093.23,49.6,26.77,661.2,652.07,500285121.07,219679495.37,14072.43,237154.7,288.43,301.7,0,0,0,1.47,0,389.87,0,311.4,0,0
2022-12-13,12:17:48,215.47,520.87,137.47,36.93,998.67,98093.27,49.4,26.73,661.8,652.93,500285120.93,219679495.13,14071.07,237155.3,289.07,296.8,0,0,0,1.53,0,397.13,0,310.6,0,0
2022-12-13,12:17:49,214.4,516.6,137.4,36.8,997.5,98093.3,49.2,26.7,662.4,653.8,500285120.8,219679494.9,14069.7,237156,289.7,291.9,0,0,0,1.6,0,404.4,0,309.8,0,0
2022-12-13,12:17:50,213.33,512.33,137.33,36.67,996.33,98093.33,49,26.67,663,654.67,500285120.67,219679494.67,14068.33,237156.7,290.33,287,0,0,0,1.67,0,411.67,0,309,0,0
2022-12-13,12:17:51,212.27,508.07,137.27,36.53,995.17,98093.37,48.8,26.63,663.6,655.53,500285120.53,219679494.43,14066.97,237157.3,290.97,282.1,0,0,0,1.73,0,418.93,0,308.2,0,0
2022-12-13,12:17:52,211.2,503.8,137.2,36.4,994,98093.4,48.6,26.6,664.2,656.4,500285120.4,219679494.2,14065.6,237158,291.6,277.2,0,0,0,1.8,0,426.2,0,307.4,0,0
2022-12-13,12:17:53,210.13,499.53,137.13,36.27,992.83,98093.43,48.4,26.57,664.8,657.27,500285120.27,219679493.97,14064.23,237158.7,292.23,272.3,0,0,0,1.87,0,433.47,0,306.6,0,0
2022-12-13,12:17:54,209.07,495.27,137.07,36.13,991.67,98093.47,48.2,26.53,665.4,658.13,500285120.13,219679493.73,14062.87,237159.3,292.87,267.4,0,0,0,1.93,0,440.73,0,305.8,0,0
2022-12-13,12:17:55,208,491,137,36,990.5,98093.5,48,26.5,666,659,500285120,219679493.5,14061.5,237160,293.5,262.5,0,0,0,2,0,448,0,305,0,0
2022-12-13,12:17:56,206.93,486.73,136.93,35.87,989.33,98093.53,47.8,26.47,666.6,659.87,500285119.87,219679493.27,14060.13,237160.7,294.13,257.6,0,0,0,2.07,0,455.27,0,304.2,0,0
2022-12-13,12:17:57,205.87,482.47,136.87,35.73,988.17,98093.57,47.6,26.43,667.2,660.73,500285119.73,219679493.03,14058.77,237161.3,294.77,252.7,0,0,0,2.13,0,462.53,0,303.4,0,0
2022-12-13,12:17:58,204.8,478.2,136.8,35.6,987,98093.6,47.4,26.4,667.8,661.6,500285119.6,219679492.8,14057.4,237162,295.4,247.8,0,0,0,2.2,0,469.8,0,302.6,0,0
2022-12-13,12:17:59,203.73,473.93,136.73,35.47,985.83,98093.63,47.2,26.37,668.4,662.47,500285119.47,219679492.57,14056.03,237162.7,296.03,242.9,0,0,0,2.27,0,477.07,0,301.8,0,0
2022-12-13,12:18:00,202.67,469.67,136.67,35.33,984.67,98093.67,47,26.33,669,663.33,500285119.33,219679492.33,14054.67,237163.3,296.67,238,0,0,0,2.33,0,484.33,0,301,0,0
2022-12-13,12:18:01,201.6,465.4,136.6,35.2,983.5,98093.7,46.8,26.3,669.6,664.2,500285119.2,219679492.1,14053.3,237164,297.3,233.1,0,0,0,2.4,0,491.6,0,300.2,0,0
2022-12-13,12:18:02,200.53,461.13,136.53,35.07,982.33,98093.73,46.6,26.27,670.2,665.07,500285119.07,219679491.87,14051.93,237164.7,297.93,228.2,0,0,0,2.47,0,498.87,0,299.4,0,0
2022-12-13,12:18:03,199.47,456.87,136.47,34.93,981.17,98093.77,46.4,26.23,670.8,665.93,500285118.93,219679491.63,14050.57,237165.3,298.57,223.3,0,0,0,2.53,0,506.13,0,298.6,0,0
2022-12-13,12:18:04,198.4,452.6,136.4,34.8,980,98093.8,46.2,26.2,671.4,666.8,500285118.8,219679491.4,14049.2,237166,299.2,218.4,0,0,0,2.6,0,513.4,0,297.8,0,0
2022-12-13,12:18:05,197.33,448.33,136.33,34.67,978.83,98093.83,46,26.17,672,667.67,500285118.67,219679491.17,14047.83,237166.7,299.83,213.5,0,0,0,2.67,0,520.67,0,297,0,0
2022-12-13,12:18:06,196.27,444.07,136.27,34.53,977.67,98093.87,45.8,26.13,672.6,668.53,500285118.53,219679490.93,14046.47,237167.3,300.47,208.6,0,0,0,2.73,0,527.93,0,296.2,0,0
2022-12-13,12:18:07,195.2,439.8,136.2,34.4,976.5,98093.9,45.6,26.1,673.2,669.4,500285118.4,219679490.7,14045.1,237168,301.1,203.7,0,0,0,2.8,0,535.2,0,295.4,0,0
2022-12-13,12:18:08,194.13,435.53,136.13,34.27,975.33,98093.93,45.4,26.07,673.8,670.27,500285118.27,219679490.47,14043.73,237168.7,301.73,198.8,0,0,0,2.87,0,542.47,0,294.6,0,0
2022-12-13,12:18:09,193.07,431.27,136.07,34.13,974.17,98093.97,45.2,26.03,674.4,671.13,500285118.13,219679490.23,14042.37,237169.3,302.37,193.9,0,0,0,2.93,0,549.73,0,293.8,0,0
2022-12-13,12:18:10,192,427,136,34,973,98094,45,26,675,672,500285118,219679490,14041,237170,303,189,0,0,0,3,0,557,0,293,0,0
2022-12-13,12:18:11,193,421,136,34,973,98094,45,26,677,672,500285118,219679490,14041,237170,303,101,0,0,0,3,0,386,0,293,0,0
2022-12-13,12:18:12,193,461,136,34,973,98094,44.5,25,677.5,673,500285118,219679490,14041,237170,303,468,0,0,0,3,0,239,0,290.5,0,0
2022-12-13,12:18:13,193.5,463,136,34,973,98091,44.25,25,677.75,672.5,500285158,219679331,13567,118615,184.5,630.5,0,0,0,3,0,166.5,0,289.25,0,0
2022-12-13,12:18:14,194,465,136,34,973,98088,44,25,678,672,500285198,219679172,13093,60,66,793,0,0,0,3,0,94,0,288,0,0
2022-12-13,12:18:15,192,458,135.67,34,973,98090,44,25,679,673.33,500285215.67,219679189,13325.67,156.7,161.33,644.33,0,0,0,3,0,288.67,0,289.67,0,0
2022-12-13,12:18:16,190,451,135.33,34,973,98092,44,25,680,674.67,500285233.33,219679206,13558.33,253.3,256.67,495.67,0,0,0,3,0,483.33,0,291.33,0,0
2022-12-13,12:18:17,188,444,135,34,973,98094,44,25,681,676,500285251,219679223,13791,350,352,347,0,0,0,3,0,678,0,293,0,0
2022-12-13,12:18:18,188,445,135,34,973,98088,43,25,683,676,500285252,219679225,13724,410,410,292,0,0,0,3,0,645,0,307,0,0
2022-12-13,12:18:19,186,442,134,34,973,98088,43,25,683,668,500285265,219679239,13647,380,380,678,0,0,0,3,0,478,0,307,0,0
2022-12-13,12:18:20,184,432,134,34,973,98088,43,25,685,668,500285270,219679245,13596,410,410,557,0,0,0,4,0,305,0,288,0,0
2022-12-13,12:18:21,183,421,133,34,973,98097,43,25,685,678,500285276,219679251,13575,340,344,503,0,0,0,4,0,195,57,288,0,0
2022-12-13,12:18:22,185,440,133,34,973,98097,43,25,685,678,500285280,219679257,13579,490,491,419,0,0,0,4,0,196,57,288,0,0
2022-12-13,12:18:23,183,440,134,34,973,98085,43,25,687,678,500285283,219679265,13575,630,630,326,0,0,0,4,0,316,57,258,0,0
2022-12-13,12:18:24,184,441,134,34,973,98085,43,24,687,669,500285285,219679276,13580,237960,2,628,0,0,0,4,0,458,57,258,0,0
2022-12-13,12:18:25,183,445,134,34,973,98085,42,24,690,669,500285284,219679281,13618,237880,-77,581,0,0,0,3,0,891,0,263,0,0
2022-12-13,12:18:26,181,443,134,34,973,98085,42,24,690,672,500285286,219679286,13619,237910,-49,504,0,0,0,3,0,569,0,263,0,0
2022-12-13,12:18:27,180.5,445,134,34,973,98091.5,42,24,691,672,500285284.5,219679292,13621.5,237900,-56,446,0,0,0,3,0,406.5,42,270.5,0,0
2022-12-13,12:18:28,180,447,134,34,973,98098,42,24,692,672,500285283,219679298,13624,237890,-63,388,0,0,0,3,0,244,84,278,0,0
2022-12-13,12:18:29,178,443,134,34,972,98098,42,24,692,676,500285277,219679310,13634,237910,-49,632,0,0,0,3,0,177,84,278,0,0
2022-12-13,12:18:30,177,449,134,34,972,98098,41,24,693,676,500285272,219679317,13636,237920,-30,601,0,0,0,3,0,112,84,283,0,0
2022-12-13,12:18:31,177,446.5,134,34,972,98098,41,24,693,676,500285273,219679319.5,13634.5,237955,2.5,512,0,0,0,3,0,298,84,288,0,0
2022-12-13,12:18:32,177,444,134,34,972,98098,41,24,693,676,500285274,219679322,13633,237990,35,423,0,0,0,3,0,484,84,293,0,0
2022-12-13,12:18:33,178,445,134,34,972,98085,41,24,696,678,500285276,219679328,13629,238010,52,325,0,0,0,3,0,309,0,293,0,0
2022-12-13,12:18:34,177,428,135,34,972,98098,41,24,696,678,500285277,219679332,13631,238020,68,618,0,0,0,3,0,318,0,273,0,0
2022-12-13,12:18:35,174,391,135,34,972,98098,41,24,698,678,500285273,219679336,13627,238030,74,552,0,0,0,3,0,203,0,273,0,0
2022-12-13,12:18:36,174,394,135,34,972,98098,41,24,698,680,500285267,219679342,13628,238020,62,476,0,0,0,3,0,341,12,273,0,0
2022-12-13,12:18:37,175,395,135,34,972,98098,40,24,699,680,500285263,219679343,13623,238000,45,419,0,0,0,4,0,217,27,283,0,0
2022-12-13,12:18:38,174,407,134,34,973,98098,40,23,699,682,500285261,219679346,13623,238010,52,327,0,0,0,3,0,138,27,283,0,0
2022-12-13,12:18:39,176,416,134,34,973,98089,40,23,699,682,500285251,219679348,13621,238000,42,698,0,0,0,3,0,303,42,268,0,0
2022-12-13,12:18:40,174,410,133,34,973,98089,39,23,701,679,500285242,219679350,13627,238010,57,633,0,0,0,3,0,193,29,268,0,0
2022-12-13,12:18:41,176,418,132,34,973,98089,39,23,701,679,500285232,219679358,13630,238020,63,577,0,0,0,3,0,686,14,268,0,0
2022-12-13,12:18:42,176,402.67,132,34,973,98090,39,23,702,680,500285225.67,219679365,13627.67,238043.3,85.33,656,0,0,0,3,0,513.67,29,273,0,0
2022-12-13,12:18:43,176,387.33,132,34,973,98091,39,23,703,681,500285219.33,219679372,13625.33,238066.7,107.67,735,0,0,0,3,0,341.33,44,278,0,0
2022-12-13,12:18:44,176,372,132,34,973,98092,39,23,704,682,500285213,219679379,13623,238090,130,814,0,0,0,3,0,169,59,283,0,0
2022-12-13,12:18:45,176,368,133,34,973,98092,39,23,704,686,500285206,219679383,13618,238100,144,716,0,0,0,3,0,688,59,283,0,0
2022-12-13,12:18:46,178,373,133,34,973,98097,39,23,704,686,500285191,219679392,13618,238100,145,627,0,0,0,3,0,440,59,293,0,0
2022-12-13,12:18:47,179,378,133,34,973,98097,38,23,705,686,500285183,219679399,13616,238110,153,559,0,0,0,3,0,281,59,293,0,0
2022-12-13,12:18:48,179,383,132,34,972,98097,38,23,705,687,500285176,219679404,13620,238100,142,465,0,0,0,3,0,379,59,293,0,0
2022-12-13,12:18:49,181,395,132,34,972,98097,38,23,705,687,500285166,219679412,13622,238080,126,411,0,0,0,3,0,430,0,273,0,0
2022-12-13,12:18:50,181,395,132,34,972,98097,38,23,705,685,500285160,219679420.5,13622,238070,115,527,0,0,0,3,0,533,0,278,0,0
2022-12-13,12:18:51,181,395,132,34,972,98097,38,23,705,683,500285154,219679429,13622,238060,104,643,0,0,0,3,0,636,0,283,0,0
