Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2024-02-21,11:15:28,3.5,7.6,222,0,1003,99.233,11.1,10.1,91.6,78.7,50.006195,22.0285569,0.56,223.88,1.369,989,0,7.486,0,0.007,0,0.301,0.039,0.166,0,1
2024-02-21,11:15:29,3.6,8,222,0,1000,99.233,11,10.1,91.4,78.7,50.0061964,22.0285568,0.54,223.9,1.386,907,0,7.486,0,0.007,0,0.219,0.039,0.166,0,1
2024-02-21,11:15:30,3.6,8.9,222,0,1002,99.233,11,10,91.4,78.8,50.0061979,22.0285566,0.54,223.94,1.429,793,0,7.486,0,0.007,0,0.469,0,0.166,0,1
2024-02-21,11:15:31,3.6500000000000004,8.95,222,0,1002,99.2355,11,10,91.4,78.8,50.00619865,22.028556700000003,0.535,223.965,1.452,462,0,7.487,0,0.006500000000000001,0,0.3545,0,0.1585,0,1
2024-02-21,11:15:32,3.7,9,222,0,1002,99.238,11,10,91.4,78.8,50.0061994,22.0285568,0.53,223.99,1.475,131,0,7.488,0,0.006,0,0.24,0,0.151,0,1
2024-02-21,11:15:33,3.7,9.25,222,0,1002,99.238,11,10.1,91.4,79.1,50.0062019,22.02855685,0.49,224.005,1.493,475,0,7.4885,0,0.006,0,0.252,0.0395,0.151,0,1
2024-02-21,11:15:34,3.75,9.325,222,0,1002.5,99.238,11,10.1,91.45,80.69999999999999,50.006201700000005,22.028556525,0.475,224.0025,1.4885000000000002,346.5,0,7.48875,0,0.006,0,0.1755,0.04625,0.151,0,1
2024-02-21,11:15:35,3.8,9.4,222,0,1003,99.238,11,10.1,91.5,82.3,50.0062015,22.0285562,0.46,224,1.484,218,0,7.489,0,0.006,0,0.099,0.053,0.151,0,1
2024-02-21,11:15:36,3.9,9.5,222,0,1003,99.23,11,10.1,91.5,82.3,50.0062021,22.028556,0.46,223.95,1.439,137,0,7.489,0,0.006,0,0.153,0.053,0.166,0,1
2024-02-21,11:15:37,3.95,9.85,222,0,1003,99.234,11,10.1,91.8,81.65,50.0062018,22.0285568,0.475,223.875,1.3605,447.5,0,7.489,0,0.006,0,0.293,0.0135,0.166,0,1
2024-02-21,11:15:38,3.925,10.024999999999999,222,0,1003,99.234,11,10.1,91.9,81.325,50.00620095,22.02855735,0.4825,223.85250000000002,1.33875,325.75,0,7.49,0,0.006500000000000001,0,0.276,0.00675,0.156,0,1
2024-02-21,11:15:39,3.9,10.2,222,0,1003,99.234,11,10.1,92,81,50.0062001,22.0285579,0.49,223.83,1.317,204,0,7.491,0,0.007,0,0.259,0,0.146,0,1
2024-02-21,11:15:40,3.8499999999999996,9.850000000000001,221,0,1005,99.239,11,10.1,92,79.6,50.00620085,22.0285584,0.47,223.825,1.3094999999999999,551.5,0,7.4905,0,0.006500000000000001,0,0.477,0,0.1535,0,1
2024-02-21,11:15:41,3.8,9.3,221,0,1006,99.234,10.9,10.1,91.9,79.6,50.0062026,22.0285584,0.47,223.84,1.32,880,0,7.49,0,0.006,0,0.432,0,0.161,0,1
2024-02-21,11:15:42,3.75,9.133333333333335,221,0,1005.5,99.23366666666666,10.9,10.066666666666666,91.96666666666667,80.25,50.00620378333333,22.028558233333335,0.4683333333333333,223.84166666666667,1.3243333333333334,751.6666666666667,0,7.490666666666667,0,0.005833333333333334,0,0.42983333333333335,0.0028333333333333335,0.151,0,1
2024-02-21,11:15:43,3.7,8.966666666666667,221,0,1005,99.23333333333333,10.9,10.033333333333333,92.03333333333333,80.89999999999999,50.006204966666665,22.028558066666665,0.4666666666666666,223.84333333333333,1.3286666666666667,623.3333333333334,0,7.491333333333333,0,0.005666666666666666,0,0.42766666666666664,0.005666666666666667,0.14100000000000001,0,1
2024-02-21,11:15:44,3.6500000000000004,8.8,221,0,1004.5,99.233,10.9,10,92.1,81.55,50.00620615,22.0285579,0.46499999999999997,223.845,1.333,495,0,7.492,0,0.0055,0,0.4255,0.0085,0.131,0,1
2024-02-21,11:15:45,3.8,8.6,220,0,1005,99.233,10.9,10,92.1,82.5,50.0062085,22.0285578,0.48,223.82,1.303,801,0,7.492,0,0.006,0,0.405,0.017,0.136,0,1
2024-02-21,11:15:46,3.8,8.7,219,0,1006,99.236,10.9,10,92.3,81.3,50.0062095,22.0285579,0.46,223.72,1.209,831,0,7.492,0,0.006,0,0.259,0.017,0.136,0,1
2024-02-21,11:15:47,3.65,8.399999999999999,219,0,1007.5,99.236,10.9,10,92.3,81.3,50.00620975,22.02855785,0.46,223.685,1.17,519,0,7.4935,0,0.006,0,0.1955,0.017,0.136,0,1
2024-02-21,11:15:48,3.5,8.1,219,0,1009,99.236,10.9,10,92.3,81.3,50.00621,22.0285578,0.46,223.65,1.131,207,0,7.495,0,0.006,0,0.132,0.017,0.136,0,1
2024-02-21,11:15:49,3.5,7.8,219,0,1008,99.23,10.9,10,92.3,82.8,50.0062103,22.0285579,0.47,223.65,1.137,993,0,7.495,0,0.006,0,0.172,0,0.136,0,1
2024-02-21,11:15:50,3.5,7.65,219,0,1008.75,99.22925000000001,10.875,9.975,92.3,82.375,50.006210725,22.028557975,0.47,223.69,1.17625,778.25,0,7.495,0,0.006,0,0.17975,0,0.14100000000000001,0,1
2024-02-21,11:15:51,3.5,7.5,219,0,1009.5,99.2285,10.850000000000001,9.95,92.3,81.94999999999999,50.00621115,22.02855805,0.47,223.73000000000002,1.2155,563.5,0,7.495,0,0.006,0,0.1875,0,0.14600000000000002,0,1
2024-02-21,11:15:52,3.5,7.35,219,0,1010.25,99.22775,10.825000000000001,9.925,92.3,81.52499999999999,50.006211574999995,22.028558125,0.47,223.77,1.25475,348.75,0,7.495,0,0.006,0,0.19525,0,0.151,0,1
2024-02-21,11:15:53,3.5,7.2,219,0,1011,99.227,10.8,9.9,92.3,81.1,50.006212,22.0285582,0.47,223.81,1.294,134,0,7.495,0,0.006,0,0.203,0,0.156,0,1
2024-02-21,11:15:54,3.5,7.1,219,0,1011,99.227,10.8,9.9,92.4,82.8,50.0062136,22.0285572,0.46,224.09,0.282,49,0,7.495,0,0.006,0,0.413,0,0.156,0,1
2024-02-21,11:15:55,3.5,6.8999999999999995,218.33333333333334,0,1011,99.22533333333334,10.833333333333334,9.9,92.4,82.76666666666667,50.00621386666667,22.028557266666667,0.4633333333333333,224.25666666666666,0.4493333333333333,94.33333333333333,0,7.494666666666666,0,0.005666666666666667,0,0.532,0,0.15433333333333332,0,1
2024-02-21,11:15:56,3.5,6.7,217.66666666666666,0,1011,99.22366666666666,10.866666666666667,9.9,92.4,82.73333333333333,50.00621413333333,22.028557333333335,0.4666666666666667,224.42333333333335,0.6166666666666667,139.66666666666666,0,7.4943333333333335,0,0.005333333333333333,0,0.651,0,0.15266666666666667,0,1
2024-02-21,11:15:57,3.5,6.5,217,0,1011,99.222,10.9,9.9,92.4,82.7,50.0062144,22.0285574,0.47,224.59,0.784,185,0,7.494,0,0.005,0,0.77,0,0.151,0,1
2024-02-21,11:15:58,3.5,6.5,216,0,1011,99.229,10.8,9.9,92.2,82.7,50.0062142,22.0285582,0.51,224.56,0.756,99,0,7.495,0,0.005,0,0.492,0,0.146,0,1
2024-02-21,11:15:59,3.3499999999999996,6.3,216,0,1010,99.229,10.8,10,92.2,81,50.0062171,22.02855805,0.595,224.49,0.6855,462,0,7.495,0,0.005,0,0.4465,0,0.146,0,1
2024-02-21,11:16:00,3.375,5.8,216,0,1010.5,99.2385,10.8,9.95,92.2,81.35,50.006218700000005,22.028558225,0.4375,224.505,0.69825,364,0,7.495,0,0.005,0,0.37275,0,0.1485,0,1
2024-02-21,11:16:01,3.4,5.3,216,0,1011,99.248,10.8,9.9,92.2,81.7,50.0062203,22.0285584,0.28,224.52,0.711,266,0,7.495,0,0.005,0,0.299,0,0.151,0,1
2024-02-21,11:16:02,3.4,5.2,216,0,1011,99.248,10.8,9.9,92.2,81.7,50.0062208,22.0285582,0.48,225.15,1.345,180,0,7.495,0,0.005,0,0.384,0,0.151,0,1
2024-02-21,11:16:03,3.5,5.199999999999999,216,0,1011,99.22,10.8,9.9,92.1,81.25,50.0062247,22.0285669,1.2650000000000001,226.085,2.277,521.5,0,7.495,0,0.005,0,0.5525,0,0.166,0,1
2024-02-21,11:16:04,3.5,5.1,216,0,1009,99.22,10.8,9.9,92.1,80.8,50.0062289,22.0285753,4.74,226.89,3.08,862,0,7.495,0,0.005,0,0.412,0,0.161,0,1
2024-02-21,11:16:05,3.45,4.949999999999999,216,0,1010.5,99.21549999999999,10.8,9.850000000000001,92.1,81,50.00623035,22.028576100000002,8.76,227.12,3.3125,523,0,7.495,0,0.005,0,0.311,0,0.161,0,1
2024-02-21,11:16:06,3.4,4.8,216,0,1012,99.211,10.8,9.8,92.1,81.2,50.0062318,22.0285769,12.78,227.35,3.545,184,0,7.495,0,0.005,0,0.21,0,0.161,0,1
2024-02-21,11:16:07,3.3499999999999996,4.449999999999999,216,0,1012,99.1995,10.75,9.8,92.05,81.025,50.006230724999995,22.028577650000003,55.0175,227.71499999999997,3.90975,319.75,0,7.4965,0,0.005,0,0.291,0.01275,0.1535,0,1
2024-02-21,11:16:08,3.3,4.1,216,0,1012,99.188,10.7,9.8,92,80.85,50.006229649999995,22.0285784,97.255,228.07999999999998,4.2745,455.5,0,7.498,0,0.005,0,0.372,0.0255,0.146,0,1
2024-02-21,11:16:09,3.3,4.05,216,0,1015,99.1925,10.7,9.8,91.95,80.675,50.006228824999994,22.02858425,111.7575,228.29,4.48475,348.75,0,7.4985,0,0.005,0,0.3775,0.03825,0.16049999999999998,0,1
2024-02-21,11:16:10,3.3,4,216,0,1018,99.197,10.7,9.8,91.9,80.5,50.006228,22.0285901,126.26,228.5,4.695,242,0,7.499,0,0.005,0,0.383,0.051,0.175,0,1
2024-02-21,11:16:11,3.3,4.1,215,0,1022,99.197,10.7,9.8,91.9,80.5,50.0062211,22.0285993,140,228.78,4.976,162,0,7.499,0,0.005,0,0.51,0.051,0.175,0,1
2024-02-21,11:16:12,3.3,4.3,215,0,1025,99.196,10.7,9.8,91.9,80.5,50.0062041,22.0286031,155.55,229.49,5.681,948,0,7.499,0,0.005,0,0.604,0,0.156,0,1
2024-02-21,11:16:13,3.333333333333333,4.366666666666666,215,0,1022.33,99.18333333333334,10.7,9.766666666666667,91.9,80.46666666666667,50.0061935,22.02860606666667,157.26333333333335,229.77666666666667,5.9703333333333335,700,0,7.499333333333333,0,0.005,0,0.5383333333333333,0.007,0.151,0,1
2024-02-21,11:16:14,3.3666666666666667,4.433333333333334,215,0,1019.67,99.17066666666666,10.7,9.733333333333333,91.9,80.43333333333334,50.0061829,22.028609033333332,158.97666666666666,230.06333333333333,6.259666666666667,452,0,7.499666666666666,0,0.005,0,0.4726666666666667,0.014,0.146,0,1
2024-02-21,11:16:15,3.4,4.5,215,0,1017,99.158,10.7,9.7,91.9,80.4,50.0061723,22.028612,160.69,230.35,6.549,204,0,7.5,0,0.005,0,0.407,0.021,0.141,0,1
2024-02-21,11:16:16,3.3,4.2,215,0,1020,99.158,10.7,9.8,91.9,80.3,50.0061557,22.0286042,160.43,230.68,6.873,119,0,7.5,0,0.005,0,0.275,0.021,0.141,0,1
2024-02-21,11:16:17,3.4,4.2,214,0,1019.5,99.1555,10.7,9.8,91.9,80.3,50.0061343,22.02860325,160.63,230.76,6.955,480.5,0,7.501,0,0.005,0,0.16999999999999998,0.0435,0.151,0,1
2024-02-21,11:16:18,3.4,4.2,213.5,0,1019.25,99.15425,10.7,9.75,91.9,80.5,50.006122149999996,22.028605825,160.58499999999998,230.815,7.008,364.25,0,7.501,0,0.0045000000000000005,0,0.392,0.03825,0.151,0,1
2024-02-21,11:16:19,3.4,4.2,213,0,1019,99.153,10.7,9.7,91.9,80.7,50.00611,22.0286084,160.54,230.87,7.061,248,0,7.501,0,0.004,0,0.614,0.033,0.151,0,1
2024-02-21,11:16:20,3.5,4.7,213,0,1017,99.197,10.7,9.7,91.9,80.7,50.0060935,22.0286173,160.7,231.01,7.209,178,0,7.5,0,0.004,0,0.59,0.033,0.156,0,1
2024-02-21,11:16:21,3.45,4.550000000000001,213,0,1019,99.197,10.7,9.7,91.9,80.9,50.00607275,22.0286275,160.7,231.04500000000002,7.2385,512.5,0,7.500500000000001,0,0.004,0,0.4565,0,0.156,0,1
2024-02-21,11:16:22,3.4333333333333336,4.500000000000001,213,0,1019,99.18066666666667,10.666666666666666,9.666666666666666,91.86666666666667,80.8,50.0060613,22.028634999999998,160.76333333333332,231.0366666666667,7.230333333333333,410.6666666666667,0,7.500333333333334,0,0.004333333333333333,0,0.396,0,0.151,0,1
2024-02-21,11:16:23,3.4166666666666665,4.45,213,0,1019,99.16433333333333,10.633333333333333,9.633333333333333,91.83333333333333,80.7,50.006049850000004,22.0286425,160.82666666666665,231.02833333333334,7.222166666666667,308.83333333333337,0,7.500166666666667,0,0.004666666666666667,0,0.3355,0,0.146,0,1
2024-02-21,11:16:24,3.4,4.4,213,0,1019,99.148,10.6,9.6,91.8,80.6,50.0060384,22.02865,160.89,231.02,7.214,207,0,7.5,0,0.005,0,0.275,0,0.141,0,1
2024-02-21,11:16:25,3.5,4.5,213,0,1015,99.148,10.6,9.6,91.8,80.6,50.0060319,22.0286584,160.75,231,7.191,118,0,7.5,0,0.005,0,0.176,0,0.141,0,1
2024-02-21,11:16:26,3.566666666666667,4.566666666666666,213,0,1016.33,99.14866666666667,10.6,9.6,91.83333333333333,80.6,50.00602936666667,22.028669333333333,165.75,231.05,7.242,166.66666666666666,0,7.5,0,0.005,0,0.191,0.014333333333333332,0.14933333333333332,0,1
2024-02-21,11:16:27,3.6333333333333333,4.633333333333334,213,0,1017.67,99.14933333333333,10.6,9.6,91.86666666666667,80.6,50.00602683333334,22.02868026666667,170.75,231.1,7.293,215.33333333333331,0,7.5,0,0.005,0,0.206,0.028666666666666663,0.15766666666666668,0,1
2024-02-21,11:16:28,3.7,4.7,213,0,1019,99.15,10.6,9.6,91.9,80.6,50.0060243,22.0286912,175.75,231.15,7.344,264,0,7.5,0,0.005,0,0.221,0.043,0.166,0,1
2024-02-21,11:16:29,3.7,4.7,213,0,1020,99.163,10.6,9.6,91.9,80.6,50.0060198,22.0286959,176.42,231.14,7.337,188,0,6.07,0,0.004,0,0.298,0.043,0.141,0,1
2024-02-21,11:16:30,3.7,4.725,212.75,0,1020.25,99.16325,10.6,9.575,91.9,80.69999999999999,50.006016849999995,22.028697975,176.58749999999998,231.11499999999998,7.311249999999999,200.25,0,5.1275,0,0.004,0,0.5075,0.03225,0.14475,0,1
